OriginAirportCode,Month,DayofMonth,CRSDepHour,DayOfWeek,Carrier,DestAirportCode,DepDel15,WindSpeed,SeaLevelPressure,HourlyPrecip
MCO,3,18,9,5,DL,DTW,0,5,30,0
ORD,3,18,13,5,UA,EWR,0,14,29,0
BDL,3,14,16,1,MQ,ORD,0,7,30,0
PIT,3,7,6,1,DL,DTW,0,5,29,0
AUS,3,25,8,5,WN,HOU,0,0,30,0
DTW,3,17,17,4,UA,IAH,0,15,29,0
SEA,3,15,11,2,AS,AUS,0,0,29,0
MSP,3,6,19,7,DL,LGA,0,9,29,0
OAK,3,3,19,4,WN,SAN,0,14,29,0
TPA,3,31,14,4,WN,SAT,1,5,30,0
CLE,3,16,11,3,9E,MSP,0,13,29,0
LAS,3,16,19,3,WN,MDW,1,7,30,0
ATL,3,31,9,4,DL,LAS,0,8,30,0
SFO,3,27,13,7,US,PHL,1,11,29,0
LGA,3,29,7,2,DL,DTW,0,10,30,0
IAH,3,17,7,4,UA,PIT,0,9,30,0
IAH,3,1,7,2,F9,DEN,0,3,29,0
OGG,3,18,20,5,HA,HNL,0,9,29,0
ORD,3,3,6,4,OO,CVG,0,3,29,0
TPA,3,4,15,5,FL,ATL,0,8,30,0
ORD,3,20,6,7,UA,IAH,0,5,29,0
SNA,3,7,6,1,WN,OAK,0,3,29,0
ORD,3,2,8,3,UA,SEA,1,6,30,0
FLL,3,8,7,2,AA,DFW,1,5,29,0
ORD,3,4,15,5,MQ,ATL,0,7,29,0
IND,3,25,7,5,US,CLT,0,7,30,0
EWR,3,7,17,1,DL,SLC,1,15,29,0
JAX,3,31,14,4,EV,IAD,0,11,30,0
SNA,3,15,18,2,WN,LAS,0,0,29,0
TPA,3,30,18,3,DL,ATL,0,3,30,0
SAT,3,6,6,7,WN,MDW,0,6,29,0
ORD,3,1,10,2,YV,MIA,1,13,29,0
CLE,3,17,17,4,YV,CLT,0,10,29,0
LAS,3,27,17,7,UA,SFO,1,11,29,0
LAS,3,8,17,2,WN,MDW,1,18,29,0
OAK,3,24,15,4,WN,ONT,1,3,30,0
IAH,3,12,12,6,UA,TPA,0,7,29,0
MCO,3,14,12,1,FL,PIT,0,11,30,0
CLT,3,2,22,3,US,IAH,0,0,30,0
ABQ,3,11,7,5,UA,IAD,0,0,30,0
MDW,3,22,20,2,WN,PVD,1,5,29,0
RIC,3,9,9,3,9E,DTW,0,11,30,0
LGA,3,8,15,2,US,BOS,0,15,30,0
CLT,3,24,22,4,YV,IAD,0,6,30,0
DTW,3,12,8,6,DL,SLC,0,0,29,0
IND,3,20,15,7,EV,IAH,0,20,29,0
ABQ,3,9,14,3,WN,DEN,1,17,29,0
ATL,3,3,15,4,DL,BOS,0,11,30,0
BNA,3,6,18,7,WN,HOU,0,0,29,0
LAS,3,14,17,1,DL,SEA,1,6,29,0
JFK,3,14,9,1,AA,LAX,0,9,30,0
CLT,3,10,12,4,9E,MEM,0,10,30,0
DTW,3,8,20,2,DL,PIT,0,3,30,0
LAX,3,4,6,5,OO,SAN,0,3,29,0
SNA,3,1,7,2,UA,DEN,0,3,29,0
HOU,3,2,12,3,WN,EWR,1,8,29,0
FLL,3,13,12,7,B6,SJU,0,11,30,0
LAS,3,2,17,3,DL,SLC,0,13,29,0
SNA,3,20,19,7,US,PHX,0,5,29,0
LAS,3,19,14,6,UA,IAH,0,0,29,0
MDW,3,4,19,5,WN,MCI,0,9,29,0
MSY,3,23,5,3,UA,IAH,0,9,30,0
DTW,3,6,21,7,MQ,ORD,0,10,29,0
LAX,3,29,14,2,DL,ATL,1,14,29,0
IAD,3,7,17,1,UA,LAX,1,16,29,0
SMF,3,8,13,2,OO,SFO,0,9,29,0
EWR,3,7,13,1,UA,FLL,1,18,29,0
ORD,3,16,21,3,MQ,CLT,0,9,29,0
LAX,3,26,5,6,UA,DEN,0,0,30,0
IND,3,12,17,6,AA,DFW,0,5,30,0
OKC,3,2,13,3,F9,DEN,0,16,29,0
BNA,3,3,15,4,WN,LAX,0,9,30,0
TPA,3,12,17,6,WN,CMH,0,7,30,0
LAS,3,8,10,2,DL,SLC,0,0,29,0
BWI,3,7,9,1,WN,PHX,0,6,29,0
ORD,3,22,8,2,MQ,JAX,1,7,29,0
PHL,3,24,17,4,9E,CVG,0,16,30,0
TUS,3,29,19,2,WN,SAN,0,10,29,0
IAH,3,16,9,3,UA,DEN,0,8,29,0
ANC,3,28,17,1,AS,SEA,0,11,29,0
LAX,3,25,13,5,UA,OGG,0,9,30,0
MSY,3,2,18,3,AA,DFW,0,7,29,0
JFK,3,17,16,4,DL,BOS,0,13,29,0
BNA,3,1,6,2,OO,CVG,0,0,30,0
PHX,3,6,18,7,US,SAT,0,5,29,0
SMF,3,10,12,4,AA,DFW,0,8,29,0
SMF,3,21,12,1,WN,SAN,0,3,29,0
LAX,3,9,11,3,VX,SFO,0,7,29,0
CMH,3,3,7,4,WN,MCO,0,3,30,0
BOS,3,31,13,4,FL,ATL,0,10,30,0
SNA,3,10,7,4,UA,EWR,1,3,29,0
DCA,3,12,12,6,B6,BOS,0,11,29,0
ORD,3,11,10,5,MQ,OMA,0,6,30,0
HOU,3,27,14,7,WN,DAL,0,3,30,0
PDX,3,16,21,3,UA,EWR,0,6,30,0
SEA,3,12,14,6,WN,OAK,0,6,29,0
SAN,3,28,20,1,OO,LAX,0,10,29,0
ATL,3,4,8,5,FL,RSW,0,5,30,0
ORD,3,3,13,4,UA,DEN,0,9,29,0
RNO,3,25,6,5,DL,SLC,0,0,30,0
STL,3,16,11,3,AA,DFW,1,10,29,0
SJC,3,21,15,1,WN,SNA,0,8,29,0
MSY,3,13,6,7,WN,BWI,0,0,30,0
BNA,3,9,8,3,EV,ORD,0,0,30,0
DAL,3,3,9,4,EV,ATL,1,9,29,0
SFO,3,9,9,3,VX,IAD,0,3,29,0
CLT,3,5,11,6,9E,MSP,0,0,30,0
SEA,3,9,7,3,WN,MKE,1,0,30,0
ORD,3,9,16,3,OO,CVG,0,9,30,0
PDX,3,15,18,2,VX,SFO,0,0,30,0
BNA,3,1,6,2,MQ,LGA,0,0,30,0
IAH,3,16,14,3,UA,SFO,0,6,29,0
ORD,3,7,6,1,MQ,CMH,0,10,29,0
DAL,3,15,16,2,WN,HOU,0,11,29,0
IAD,3,4,16,5,EV,RIC,0,5,30,0
LAS,3,14,20,1,WN,SNA,0,6,30,0
PHX,3,7,18,1,US,DTW,0,7,29,0
MSP,3,6,11,7,DL,TUS,0,6,29,0
MIA,3,29,15,2,AA,DCA,0,13,30,0
JAX,3,8,19,2,MQ,MIA,0,9,29,0
SJU,3,29,4,2,B6,MCO,0,6,29,0
HOU,3,27,14,7,WN,DEN,0,3,30,0
PDX,3,23,13,3,DL,SLC,0,6,29,0
BOS,3,20,20,7,B6,EWR,0,6,29,0
FLL,3,30,11,3,WN,BDL,0,15,30,0
SAN,3,3,11,4,OO,DEN,0,10,29,0
DCA,3,13,14,7,B6,MCO,0,10,30,0
CLE,3,30,18,3,WN,BWI,1,7,30,0
SEA,3,28,20,1,AS,LAX,0,15,29,0
ATL,3,4,19,5,DL,ORD,0,3,30,0
ATL,3,8,21,2,DL,CLT,0,15,30,0
FLL,3,19,12,6,WN,PVD,0,11,29,0
SMF,3,16,7,3,OO,DEN,0,0,30,0
MSP,3,31,10,4,9E,JFK,0,10,29,0
LAS,3,18,9,5,WN,AUS,0,0,30,0
ATL,3,29,12,2,DL,PHL,0,5,30,0
IAD,3,18,21,5,UA,SFO,1,0,30,0
ORD,3,23,14,3,MQ,MCI,0,17,29,0
PDX,3,7,5,1,UA,IAH,0,0,29,0
SDF,3,21,19,1,EV,ORD,0,5,29,0
LGA,3,17,19,4,US,BOS,0,11,29,0
RNO,3,11,19,5,WN,LAX,1,6,29,0
MSP,3,6,19,7,MQ,ORD,0,9,29,0
LAS,3,24,15,4,WN,SAN,1,6,29,0
BWI,3,18,20,5,WN,ATL,0,0,30,0
MSP,3,30,17,3,DL,SFO,1,5,29,0
LAS,3,23,19,3,WN,TUS,0,7,29,0
IAD,3,24,7,4,UA,SFO,0,11,30,0
LGA,3,14,20,1,UA,ORD,0,5,30,0
ORD,3,15,8,2,AA,LAX,0,13,29,0
TPA,3,23,10,3,FL,BWI,0,11,29,0
LAX,3,24,22,4,OO,SAN,0,7,30,0
PHX,3,30,12,3,US,DEN,0,9,29,0
SJC,3,11,8,5,VX,LAX,0,5,30,0
LAX,3,24,13,4,DL,ATL,0,9,29,0
LAX,3,21,16,1,UA,IAH,0,11,29,0
JFK,3,3,18,4,US,CLT,0,10,30,0
PHX,3,14,12,1,AS,PDX,0,5,29,0
ATL,3,23,12,3,DL,DCA,0,21,29,0
IAD,3,30,5,3,YV,CLT,0,5,29,0
CLT,3,29,11,2,US,LAS,0,0,30,0
SAT,3,27,11,7,EV,MSP,0,6,30,0
BOS,3,11,11,5,B6,TPA,0,10,30,0
DTW,3,6,10,7,9E,BUF,0,8,29,0
DCA,3,21,13,1,US,CLT,0,13,30,0
DAL,3,4,16,5,WN,HOU,1,15,29,0
SAN,3,11,6,5,WN,BWI,0,0,30,0
PHX,3,15,13,2,US,SLC,0,3,29,0
LAX,3,19,16,6,OO,SJC,0,11,29,0
IAH,3,29,15,2,UA,DEN,0,20,30,0
PHX,3,19,16,6,AA,DFW,0,7,29,0
SFO,3,26,13,6,UA,OGG,0,3,30,0
MCO,3,1,15,2,UA,IAD,0,14,30,0
MSP,3,1,12,2,WN,DEN,0,13,29,0
SAN,3,20,11,7,DL,JFK,0,7,29,0
LAS,3,10,12,4,WN,MDW,1,5,29,0
LAS,3,13,16,7,WN,IND,1,20,29,0
IAD,3,14,8,1,DL,ATL,0,5,30,0
SEA,3,10,14,4,AS,PHX,0,7,30,0
DCA,3,13,9,7,US,LGA,0,14,30,0
CLT,3,27,22,7,US,MSP,0,6,30,0
SFO,3,7,6,1,UA,LAS,0,3,29,0
DCA,3,15,10,2,US,PHX,0,3,30,0
LAS,3,14,17,1,WN,DEN,1,6,29,0
SAT,3,8,12,2,DL,ATL,0,6,30,0
BWI,3,3,8,4,WN,MCO,0,0,30,0
LGA,3,18,18,5,EV,CLT,0,14,29,0
RNO,3,20,19,7,WN,SAN,0,3,30,0
RDU,3,5,6,6,FL,ATL,0,0,30,0
AUS,3,14,16,1,OO,IAH,0,13,29,0
MSY,3,13,9,7,FL,ATL,1,7,30,0
PIT,3,24,7,4,WN,LAS,1,6,30,0
FLL,3,15,17,2,FL,BWI,0,10,29,0
ATL,3,31,6,4,WN,HOU,0,6,30,0
LGA,3,27,19,7,MQ,ATL,0,8,30,0
IAH,3,19,8,6,UA,LAS,0,16,30,0
AUS,3,3,6,4,UA,SFO,0,6,29,0
MSP,3,25,10,5,DL,BOS,0,10,30,0
MDW,3,12,8,6,WN,HOU,0,14,29,0
ORD,3,14,10,1,AA,MSP,0,10,30,0
MKE,3,11,17,5,FL,ATL,0,13,29,0
MDW,3,13,19,7,WN,MCI,0,8,30,0
IAH,3,10,11,4,UA,EWR,0,10,30,0
CLT,3,25,14,5,EV,EWR,0,6,30,0
IAH,3,10,17,4,UA,SMF,0,16,29,0
PDX,3,12,11,6,OO,LAX,0,0,29,0
MSP,3,31,19,4,AS,SEA,0,10,29,0
SFO,3,8,7,2,OO,ONT,0,3,29,0
LAX,3,11,10,5,AA,IND,0,7,30,0
MIA,3,25,13,5,AA,ORD,0,16,30,0
STL,3,29,18,2,WN,DEN,1,9,30,0
SEA,3,10,15,4,OO,LAX,1,6,30,0
SJC,3,27,13,7,AA,ORD,0,10,29,0
EWR,3,2,18,3,AA,LAX,0,9,29,0
TPA,3,26,14,6,WN,MDW,0,8,30,0
JFK,3,22,13,2,AA,LAX,1,14,29,0
HOU,3,24,18,4,WN,DEN,0,3,30,0
FLL,3,1,14,2,FL,BWI,0,14,29,0
DTW,3,23,13,3,WN,MDW,0,11,29,0
MCO,3,25,16,5,FL,CMH,1,7,30,0
BUR,3,16,8,3,WN,SMF,0,0,30,0
DCA,3,3,7,4,AA,ORD,0,0,30,0
BUR,3,8,20,2,WN,LAS,0,6,29,0
IND,3,19,18,6,DL,ATL,0,9,29,0
IAD,3,22,9,2,VX,LAX,0,3,29,0
SJU,3,25,7,5,B6,JFK,0,5,29,0
SLC,3,28,20,1,OO,TUS,0,20,29,0
RSW,3,31,16,4,DL,ATL,0,7,29,0
CLE,3,1,18,2,UA,LAX,0,7,29,0
BOS,3,24,17,4,WN,BWI,1,10,29,0
SLC,3,8,17,2,OO,AUS,0,10,29,0
PHX,3,29,6,2,WN,SAN,0,5,29,0
PHL,3,1,13,2,MQ,ORD,0,3,29,0
SJC,3,4,15,5,OO,LAX,1,6,30,0
DTW,3,20,15,7,9E,JFK,0,10,29,0
TPA,3,23,6,3,WN,HOU,0,7,29,0
IAH,3,29,12,2,UA,SAN,0,13,30,0
IAD,3,24,16,4,OO,AUS,0,13,30,0
ORD,3,15,14,2,AA,SFO,0,11,29,0
MSP,3,10,8,4,OO,CVG,0,7,30,0
FLL,3,30,18,3,WN,BNA,0,9,30,0
HNL,3,3,12,4,UA,LAX,1,14,29,0
ORD,3,6,9,7,MQ,PIT,0,9,29,0
ORD,3,31,16,4,OO,MIA,0,6,29,0
FLL,3,20,12,7,FL,ATL,0,7,29,0
ATL,3,23,10,3,EV,DAL,0,22,29,0
MCO,3,26,18,6,WN,MCI,0,5,30,0
MSP,3,8,10,2,OO,STL,0,11,29,0
BOS,3,17,7,4,B6,HOU,0,10,29,0
MCO,3,12,9,6,WN,MSY,0,3,30,0
ORD,3,3,10,4,OO,MKE,0,13,29,0
PHX,3,19,8,6,US,IAH,1,3,29,0
SFO,3,10,11,4,VX,ORD,0,6,29,0
BDL,3,18,7,5,US,PHL,0,8,29,0
SLC,3,23,17,3,DL,IND,0,9,30,0
BOS,3,3,15,4,OO,ORD,0,9,30,0
PDX,3,4,10,5,F9,DEN,1,0,30,0
TPA,3,7,13,1,DL,ATL,0,16,29,0
CLE,3,30,15,3,9E,MSP,0,10,30,0
ATL,3,13,12,7,DL,FLL,0,5,30,0
PIT,3,19,6,6,9E,JFK,0,0,29,0
ATL,3,14,8,1,DL,SAT,0,10,30,0
IAH,3,24,15,4,US,PHL,0,3,30,0
BWI,3,31,10,4,WN,BNA,0,3,29,0
SEA,3,2,12,3,AS,ORD,0,9,30,0
MSP,3,11,13,5,OO,MDW,1,23,29,0
ORD,3,17,10,4,AA,LAS,0,8,29,0
LGA,3,17,7,4,DL,DTW,0,8,29,0
BUR,3,14,7,1,OO,SFO,0,0,29,0
PDX,3,26,8,6,WN,LAS,0,3,30,0
RDU,3,9,11,3,US,CLT,0,13,29,0
ATL,3,14,13,1,DL,PIT,0,13,30,0
MIA,3,27,13,7,AA,DCA,0,11,30,0
LGA,3,17,8,4,MQ,ATL,0,6,29,0
CLT,3,29,11,2,US,EWR,0,0,30,0
LGA,3,7,10,1,DL,ATL,0,21,29,0
LAX,3,25,16,5,VX,ORD,0,11,30,0
PHL,3,7,16,1,UA,SFO,1,13,29,0
BWI,3,28,17,1,WN,MSY,0,5,30,0
PHL,3,29,7,2,US,SFO,0,7,30,0
BWI,3,6,7,7,DL,DTW,0,5,29,0
PIT,3,4,17,5,F9,CLE,0,0,30,0
PHX,3,12,7,6,US,SMF,0,8,29,0
BOS,3,4,15,5,B6,CLT,0,5,30,0
BDL,3,6,9,7,UA,IAD,0,3,29,0
LAX,3,1,23,2,AA,BDL,0,6,29,0
LAX,3,24,8,4,OO,PHX,0,3,30,0
DAL,3,7,18,1,WN,HOU,0,3,30,0
SAT,3,9,8,3,WN,HOU,0,0,30,0
BOS,3,22,19,2,OO,ORD,0,14,29,0
LAX,3,15,20,2,WN,SJC,0,5,29,0
SNA,3,5,8,6,WN,PHX,0,16,30,0
FLL,3,24,8,4,US,CLT,0,6,30,0
LAS,3,15,21,2,WN,SLC,1,5,30,0
HOU,3,16,18,3,WN,DAL,0,9,29,0
CLE,3,6,20,7,OO,MKE,1,10,29,0
ATL,3,1,10,2,DL,MDW,0,6,30,0
LGA,3,25,15,5,DL,MCO,0,20,30,0
OAK,3,30,11,3,WN,PDX,0,7,30,0
MDW,3,10,13,4,WN,STL,0,3,30,0
DTW,3,9,12,3,DL,MCI,0,7,30,0
TPA,3,9,11,3,US,CLT,0,8,30,0
LAX,3,28,17,1,WN,PHX,1,16,29,0
BUR,3,22,18,2,AS,SEA,0,8,29,0
MCO,3,13,14,7,FL,BWI,0,6,30,0
STL,3,28,11,1,OO,DEN,0,3,30,0
SMF,3,31,7,4,OO,DEN,0,5,30,0
MDW,3,13,20,7,WN,CLE,1,5,30,0
BOS,3,11,6,5,B6,FLL,0,8,29,0
JFK,3,31,14,4,9E,DCA,1,15,29,0
SJC,3,19,17,6,OO,LAX,0,7,29,0
CLT,3,5,11,6,US,DEN,0,0,30,0
ORD,3,14,15,1,AA,FLL,0,11,30,0
IAH,3,28,17,1,UA,PHX,0,14,30,0
LGA,3,17,6,4,WN,MKE,0,6,29,0
SEA,3,23,21,3,AS,SMF,0,0,30,0
ATL,3,4,16,5,FL,PIT,0,0,30,0
FLL,3,18,14,5,US,CLT,0,10,29,0
IND,3,10,12,4,DL,ATL,0,0,30,0
ORD,3,6,10,7,AA,PBI,0,9,29,0
LAX,3,8,16,2,US,PHX,0,8,29,0
SAN,3,18,9,5,WN,PHX,0,0,30,0
EWR,3,7,16,1,UA,ORD,1,14,29,0
SFO,3,1,7,2,UA,SAN,0,14,30,0
MIA,3,31,6,4,DL,ATL,0,5,30,0
CLT,3,27,18,7,US,DEN,0,5,30,0
JAX,3,2,14,3,AA,DFW,0,9,30,0
SJU,3,20,18,7,B6,BOS,0,5,29,0
SDF,3,25,19,5,EV,EWR,0,5,30,0
ORF,3,13,10,7,EV,IAD,0,10,30,0
PHL,3,11,20,5,US,BDL,0,11,30,0
OAK,3,2,9,3,WN,SAN,0,6,30,0
RSW,3,3,17,4,AA,DFW,0,6,30,0
ATL,3,7,11,1,DL,RSW,0,14,29,0
PIT,3,15,7,2,WN,BNA,0,0,29,0
ATL,3,4,10,5,DL,STL,0,0,30,0
HOU,3,19,9,6,WN,MDW,0,16,29,0
MDW,3,8,6,2,WN,MCI,0,3,30,0
SEA,3,25,8,5,HA,HNL,0,8,30,0
IND,3,7,12,1,US,CLT,1,16,30,0
EWR,3,26,10,6,UA,IAH,0,10,30,0
TPA,3,13,10,7,US,CLT,0,3,30,0
PIT,3,20,17,7,UA,IAH,0,7,30,0
CLT,3,29,7,2,US,PIT,0,5,30,0
BUR,3,28,10,1,WN,LAS,1,13,29,0
LAX,3,18,7,5,OO,LAS,0,0,29,0
HOU,3,10,13,4,WN,SAT,1,5,30,0
DCA,3,26,12,6,MQ,RDU,1,16,30,0
STL,3,19,7,6,WN,DEN,1,6,30,0
OAK,3,30,12,3,WN,ONT,0,7,30,0
ORD,3,11,6,5,UA,SFO,1,6,30,0
MIA,3,1,14,2,AA,ORD,0,15,29,0
ATL,3,2,21,3,DL,CLT,0,0,30,0
LGB,3,21,16,1,B6,SLC,0,9,29,0
BOS,3,27,14,7,AA,ORD,0,16,29,0
SAT,3,2,11,3,MQ,ORD,0,11,29,0
IAD,3,26,6,6,DL,ATL,0,0,30,0
LAS,3,9,12,3,WN,BWI,0,9,29,0
EWR,3,3,7,4,B6,SJU,0,6,30,0
SFO,3,22,7,2,VX,JFK,0,0,29,0
BWI,3,14,7,1,UA,IAH,0,8,29,0
ORD,3,29,8,2,B6,BOS,0,11,30,0
LAX,3,15,17,2,OO,SMF,0,14,29,0
PHX,3,7,15,1,WN,LAX,0,10,29,0
LAS,3,26,8,6,AA,DFW,1,5,30,0
ATL,3,22,13,2,WN,SAN,0,5,29,0
ATL,3,6,19,7,DL,TPA,1,10,29,0
OAK,3,3,6,4,WN,BUR,0,11,30,0
PHX,3,1,19,2,WN,OAK,0,7,29,0
SFO,3,30,16,3,UA,JFK,1,14,30,0
ATL,3,4,16,5,DL,DTW,0,0,30,0
AUS,3,15,15,2,OO,DEN,0,10,29,0
LGA,3,4,13,5,MQ,CMH,0,11,29,0
PHX,3,10,18,4,YV,AUS,0,10,29,0
LAS,3,10,11,4,UA,ORD,0,0,29,0
CLT,3,14,11,1,US,BOS,0,11,29,0
DTW,3,30,17,3,DL,BNA,0,5,30,0
SLC,3,21,8,1,WN,LAX,0,0,30,0
PHL,3,18,18,5,9E,RDU,0,7,29,0
EWR,3,5,14,6,UA,FLL,0,3,30,0
LAX,3,15,16,2,UA,IAD,0,14,29,0
MKE,3,7,10,1,DL,ATL,0,10,29,0
SMF,3,31,10,4,AS,SEA,0,3,30,0
PHX,3,23,8,3,US,CLT,0,7,29,0
SFO,3,28,7,1,AA,LAX,0,15,29,0
BWI,3,17,8,4,9E,RDU,1,0,29,0
ATL,3,10,8,4,DL,LAS,0,0,30,0
ORD,3,18,9,5,MQ,PIT,0,11,29,0
PIT,3,1,17,2,US,CLT,0,9,30,0
OAK,3,30,6,3,US,PHX,0,3,30,0
SAN,3,22,7,2,UA,SFO,1,5,30,0
PHX,3,24,8,4,US,DEN,1,9,29,0
BNA,3,19,12,6,US,CLT,0,9,30,0
BOS,3,12,7,6,WN,MCI,0,11,30,0
PHL,3,6,11,7,US,MSP,0,3,29,0
CLT,3,7,11,1,B6,JFK,1,6,29,0
MKE,3,31,19,4,WN,LGA,0,22,29,0
TPA,3,4,18,5,B6,JFK,0,5,30,0
SFO,3,20,7,7,DL,DTW,0,5,29,0
DTW,3,1,15,2,DL,LAS,0,15,29,0
ATL,3,15,21,2,DL,MKE,0,8,30,0
ATL,3,4,17,5,DL,MEM,0,5,30,0
IND,3,24,13,4,WN,LAS,0,9,29,0
CMH,3,17,13,4,MQ,JFK,0,8,29,0
EWR,3,7,13,1,UA,FLL,1,13,29,0
SEA,3,28,14,1,WN,MDW,0,14,29,0
ATL,3,1,15,2,DL,DCA,0,5,30,0
LAS,3,4,17,5,WN,LAX,1,17,30,0
BWI,3,9,13,3,WN,SAT,1,14,29,0
PHL,3,11,7,5,UA,IAH,0,16,29,0
SFO,3,21,15,1,OO,SAN,1,18,29,0
ORD,3,28,7,1,UA,SFO,0,3,30,0
ORD,3,15,13,2,AA,STL,0,13,29,0
STL,3,1,19,2,UA,SFO,0,9,29,0
HNL,3,11,13,5,AS,SEA,0,10,29,0
CLE,3,13,12,7,EV,BOS,0,8,29,0
ORD,3,15,6,2,AA,LGA,0,9,29,0
ORD,3,1,8,2,AA,LAX,0,13,29,0
ATL,3,20,20,7,MQ,MIA,0,5,30,0
JAX,3,6,10,7,EV,ORD,0,6,30,0
JAX,3,13,12,7,YV,CLT,0,8,30,0
OMA,3,14,5,1,OO,ORD,0,16,30,0
ORD,3,12,19,6,UA,BDL,1,6,30,0
MCO,3,22,7,2,DL,LGA,0,3,29,0
TPA,3,4,18,5,WN,STL,0,5,30,0
IAH,3,16,14,3,OO,DAL,0,5,29,0
PDX,3,16,7,3,VX,SFO,0,3,30,0
PBI,3,31,8,4,AA,DFW,0,11,30,0
CLT,3,7,5,1,EV,CLE,0,13,29,0
PDX,3,27,8,7,AS,LAX,0,7,29,0
IAD,3,7,10,1,WN,MDW,0,11,29,0
SAN,3,2,13,3,WN,SAT,0,7,29,0
ORD,3,30,16,3,US,CLT,1,8,29,0
ATL,3,18,9,5,AA,DFW,0,7,30,0
JFK,3,15,5,2,AA,MIA,0,0,30,0
ATL,3,2,16,3,DL,ORD,0,0,30,0
RDU,3,3,7,4,MQ,DCA,0,0,30,0
BNA,3,14,6,1,AA,MIA,0,3,30,0
FLL,3,28,18,1,UA,IAD,0,10,30,0
ATL,3,31,19,4,DL,FLL,0,7,29,0
SJC,3,7,6,1,WN,LAX,0,3,29,0
TPA,3,25,16,5,UA,EWR,1,6,30,0
FLL,3,31,16,4,AA,DFW,0,11,30,0
DCA,3,24,17,4,AS,PDX,0,10,30,0
MCO,3,7,9,1,FL,BWI,0,6,29,0
ANC,3,10,17,4,AS,LAX,0,0,29,0
BDL,3,29,7,2,WN,FLL,0,6,30,0
EWR,3,31,9,4,UA,DEN,0,5,30,0
SFO,3,17,19,4,B6,LGB,0,15,29,0
TPA,3,5,9,6,AA,MIA,0,7,30,0
MEM,3,14,13,1,9E,IND,0,6,30,0
ORD,3,17,18,4,AA,MIA,0,7,29,0
ORD,3,18,15,5,UA,MSY,0,14,29,0
PIT,3,25,10,5,MQ,ORD,1,7,30,0
IAD,3,7,8,1,EV,PVD,1,10,29,0
JFK,3,7,17,1,DL,AUS,0,16,29,0
STL,3,18,13,5,AA,DFW,0,6,30,0
PDX,3,20,10,7,WN,SMF,0,3,29,0
CLT,3,31,13,4,US,TPA,0,6,30,0
LAX,3,30,7,3,UA,IAD,1,5,30,0
LAS,3,8,6,2,WN,BWI,0,5,29,0
DTW,3,14,12,1,DL,DCA,1,6,30,0
RIC,3,11,7,5,EV,EWR,0,10,29,0
CLT,3,11,19,5,US,DCA,0,5,29,0
CLE,3,4,17,5,WN,BNA,1,9,30,0
MCO,3,26,16,6,WN,BNA,1,3,30,0
IAH,3,19,19,6,UA,AUS,0,6,30,0
PHL,3,12,8,6,US,PHX,0,15,30,0
ORD,3,31,19,4,AA,STL,1,18,29,0
ATL,3,13,11,7,DL,SAN,0,3,30,0
RDU,3,27,12,7,US,CLT,1,0,30,0
IAD,3,3,19,4,WN,MDW,0,5,30,0
CMH,3,6,17,7,US,PHX,0,10,29,0
IAD,3,23,17,3,UA,DFW,0,13,29,0
MSP,3,4,6,5,F9,DEN,0,11,29,0
RSW,3,14,11,1,FL,ATL,0,9,30,0
PHX,3,3,18,4,WN,RNO,0,13,29,0
MCO,3,19,15,6,FL,PIT,0,6,29,0
PVD,3,11,6,5,US,CLT,0,10,30,0
LAX,3,15,10,2,OO,SLC,0,0,29,0
ORD,3,28,5,1,US,PHX,0,5,30,0
OAK,3,30,10,3,WN,AUS,0,0,29,0
DCA,3,23,8,3,B6,BOS,0,5,29,0
PDX,3,27,14,7,AS,LAX,0,10,29,0
PHL,3,23,18,3,US,IAH,0,15,29,0
BWI,3,7,11,1,WN,BUF,0,9,29,0
PHL,3,18,10,5,US,CLT,0,11,29,0
BWI,3,25,6,5,DL,ATL,0,8,30,0
SFO,3,19,7,6,OO,SNA,1,5,30,0
SEA,3,31,17,4,DL,HNL,0,0,29,0
MDW,3,11,8,5,WN,SAN,0,7,30,0
IAH,3,18,18,5,OO,OMA,0,8,29,0
ATL,3,1,21,2,DL,SLC,0,0,30,0
MIA,3,23,18,3,AA,MCO,0,9,29,0
ORD,3,8,16,2,US,CLT,0,8,30,0
PHL,3,4,20,5,US,DFW,0,8,30,0
SLC,3,10,9,4,DL,DCA,0,8,29,0
LGA,3,29,16,2,DL,DEN,0,9,30,0
EWR,3,7,21,1,EV,SDF,1,8,29,0
SEA,3,13,6,7,AS,MSP,0,6,29,0
LAX,3,3,8,4,DL,OGG,0,3,29,0
PHL,3,6,17,7,US,FLL,0,8,29,0
SEA,3,3,23,4,AA,DFW,0,0,30,0
PHL,3,7,14,1,US,ATL,1,14,29,0
ORD,3,25,11,5,MQ,SAT,0,10,30,0
SAN,3,8,22,2,AA,MIA,0,7,29,0
PHX,3,9,6,3,F9,DEN,0,8,29,0
BOS,3,1,12,2,WN,MDW,0,9,29,0
ORD,3,1,12,2,MQ,BNA,0,17,29,0
SEA,3,14,6,1,AS,OAK,0,0,30,0
SEA,3,25,7,5,WN,MKE,0,7,29,0
JFK,3,7,7,1,B6,LAX,0,13,29,0
LGA,3,7,16,1,DL,DEN,1,14,29,0
PHX,3,20,20,7,US,SFO,0,6,29,0
MDW,3,15,9,2,WN,LGA,0,9,29,0
EWR,3,13,9,7,UA,IAH,0,14,30,0
LAX,3,25,15,5,VX,JFK,0,9,30,0
